timestamp_ist,location_district,latitude,longitude,elevation_m,temperature_2m_degC,relative_humidity_2m_pct,dew_point_2m_degC,precipitation_mm,wind_speed_10m_kmh,solar_radiation_Wm2,soil_moisture_0_to_7cm_m3m3,leaf_wetness_status,soil_ph_status,data_provenance
2021-01-05T07:00,Coimbatore,11.0168,76.9558,431.0,21.8,90,20.0,0.0,11.6,30.0,0.343,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T08:00,Coimbatore,11.0168,76.9558,431.0,23.0,84,20.1,0.0,14.8,181.0,0.342,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T09:00,Coimbatore,11.0168,76.9558,431.0,24.5,76,20.0,0.0,15.5,360.0,0.34,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T10:00,Coimbatore,11.0168,76.9558,431.0,25.4,71,19.7,0.0,17.4,449.0,0.338,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T11:00,Coimbatore,11.0168,76.9558,431.0,26.4,66,19.5,0.0,16.1,518.0,0.335,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T12:00,Coimbatore,11.0168,76.9558,431.0,26.6,66,19.7,0.0,14.5,410.0,0.333,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T13:00,Coimbatore,11.0168,76.9558,431.0,27.2,63,19.7,0.0,14.3,489.0,0.33,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T14:00,Coimbatore,11.0168,76.9558,431.0,27.4,64,19.9,0.0,13.0,398.0,0.328,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T15:00,Coimbatore,11.0168,76.9558,431.0,27.5,63,20.0,0.0,12.1,407.0,0.325,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T16:00,Coimbatore,11.0168,76.9558,431.0,26.7,66,19.9,0.1,12.7,295.0,0.324,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T17:00,Coimbatore,11.0168,76.9558,431.0,25.9,70,20.0,0.3,11.6,49.0,0.316,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T18:00,Coimbatore,11.0168,76.9558,431.0,24.5,77,20.1,0.0,9.6,17.0,0.315,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T19:00,Coimbatore,11.0168,76.9558,431.0,23.9,81,20.4,0.1,7.8,0.0,0.315,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T20:00,Coimbatore,11.0168,76.9558,431.0,23.1,87,20.8,0.2,8.4,0.0,0.317,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T21:00,Coimbatore,11.0168,76.9558,431.0,22.6,93,21.3,0.6,6.2,0.0,0.321,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T22:00,Coimbatore,11.0168,76.9558,431.0,22.4,95,21.6,0.3,5.5,0.0,0.325,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-05T23:00,Coimbatore,11.0168,76.9558,431.0,22.3,94,21.3,0.1,7.0,0.0,0.325,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T00:00,Coimbatore,11.0168,76.9558,431.0,22.2,93,21.1,0.1,7.2,0.0,0.326,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T01:00,Coimbatore,11.0168,76.9558,431.0,22.0,95,21.2,0.3,8.9,0.0,0.33,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T02:00,Coimbatore,11.0168,76.9558,431.0,21.9,95,21.1,0.2,8.9,0.0,0.332,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T03:00,Coimbatore,11.0168,76.9558,431.0,21.8,96,21.0,0.1,8.8,0.0,0.332,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T04:00,Coimbatore,11.0168,76.9558,431.0,21.9,95,21.0,0.0,9.6,0.0,0.331,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T05:00,Coimbatore,11.0168,76.9558,431.0,22.0,93,20.9,0.1,9.0,0.0,0.344,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T06:00,Coimbatore,11.0168,76.9558,431.0,22.2,92,20.9,0.0,9.0,0.0,0.343,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T07:00,Coimbatore,11.0168,76.9558,431.0,22.5,92,21.1,0.0,8.2,20.0,0.342,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T08:00,Coimbatore,11.0168,76.9558,431.0,23.5,86,20.9,0.0,10.0,158.0,0.341,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T09:00,Coimbatore,11.0168,76.9558,431.0,24.4,81,20.9,0.1,10.2,324.0,0.34,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T10:00,Coimbatore,11.0168,76.9558,431.0,25.8,74,20.8,0.2,10.3,503.0,0.339,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T11:00,Coimbatore,11.0168,76.9558,431.0,26.4,73,21.2,0.2,9.3,543.0,0.338,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T12:00,Coimbatore,11.0168,76.9558,431.0,27.1,72,21.7,0.1,10.7,570.0,0.336,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T13:00,Coimbatore,11.0168,76.9558,431.0,27.4,72,22.0,0.1,7.9,654.0,0.334,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T14:00,Coimbatore,11.0168,76.9558,431.0,27.9,71,22.1,0.0,9.4,650.0,0.331,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T15:00,Coimbatore,11.0168,76.9558,431.0,27.3,70,21.2,0.0,8.3,434.0,0.329,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T16:00,Coimbatore,11.0168,76.9558,431.0,26.9,71,21.1,0.0,5.4,204.0,0.328,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T17:00,Coimbatore,11.0168,76.9558,431.0,25.6,89,23.7,0.8,1.0,89.0,0.393,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T18:00,Coimbatore,11.0168,76.9558,431.0,24.4,90,22.7,1.0,5.6,16.0,0.398,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T19:00,Coimbatore,11.0168,76.9558,431.0,23.8,90,22.1,0.7,6.5,0.0,0.399,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T20:00,Coimbatore,11.0168,76.9558,431.0,23.2,92,21.8,0.7,4.6,0.0,0.399,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T21:00,Coimbatore,11.0168,76.9558,431.0,22.9,93,21.8,0.2,6.0,0.0,0.394,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T22:00,Coimbatore,11.0168,76.9558,431.0,22.7,95,21.8,0.2,5.1,0.0,0.39,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-06T23:00,Coimbatore,11.0168,76.9558,431.0,22.6,95,21.7,0.1,4.9,0.0,0.386,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T00:00,Coimbatore,11.0168,76.9558,431.0,22.5,94,21.6,0.0,7.2,0.0,0.382,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T01:00,Coimbatore,11.0168,76.9558,431.0,22.2,96,21.4,0.0,8.1,0.0,0.379,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T02:00,Coimbatore,11.0168,76.9558,431.0,22.1,96,21.4,0.0,7.3,0.0,0.376,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T03:00,Coimbatore,11.0168,76.9558,431.0,22.0,96,21.4,0.0,6.5,0.0,0.374,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T04:00,Coimbatore,11.0168,76.9558,431.0,22.0,96,21.3,0.0,6.2,0.0,0.371,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T05:00,Coimbatore,11.0168,76.9558,431.0,21.6,97,21.1,0.0,7.7,0.0,0.412,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T06:00,Coimbatore,11.0168,76.9558,431.0,21.8,96,21.1,0.1,9.4,0.0,0.404,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T07:00,Coimbatore,11.0168,76.9558,431.0,22.0,96,21.3,0.0,9.5,18.0,0.398,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T08:00,Coimbatore,11.0168,76.9558,431.0,22.9,90,21.2,0.0,12.1,120.0,0.394,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T09:00,Coimbatore,11.0168,76.9558,431.0,24.5,82,21.3,0.1,14.5,300.0,0.39,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T10:00,Coimbatore,11.0168,76.9558,431.0,25.0,80,21.2,0.0,14.4,298.0,0.387,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T11:00,Coimbatore,11.0168,76.9558,431.0,25.8,75,21.1,0.0,14.7,355.0,0.383,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T12:00,Coimbatore,11.0168,76.9558,431.0,26.6,72,21.1,0.0,13.8,408.0,0.38,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T13:00,Coimbatore,11.0168,76.9558,431.0,27.1,71,21.3,0.0,12.8,524.0,0.376,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T14:00,Coimbatore,11.0168,76.9558,431.0,27.4,69,21.2,0.2,13.2,535.0,0.374,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T15:00,Coimbatore,11.0168,76.9558,431.0,27.2,70,21.3,0.1,11.2,481.0,0.372,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T16:00,Coimbatore,11.0168,76.9558,431.0,26.7,73,21.5,0.1,9.6,288.0,0.37,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T17:00,Coimbatore,11.0168,76.9558,431.0,26.1,75,21.3,0.0,9.4,131.0,0.371,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T18:00,Coimbatore,11.0168,76.9558,431.0,24.7,79,20.8,0.0,8.8,25.0,0.37,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T19:00,Coimbatore,11.0168,76.9558,431.0,23.8,82,20.6,0.0,7.9,0.0,0.369,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T20:00,Coimbatore,11.0168,76.9558,431.0,23.4,85,20.6,0.0,7.8,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T21:00,Coimbatore,11.0168,76.9558,431.0,23.1,87,20.8,0.0,8.1,0.0,0.367,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T22:00,Coimbatore,11.0168,76.9558,431.0,22.7,90,20.9,0.2,7.1,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-07T23:00,Coimbatore,11.0168,76.9558,431.0,22.5,92,21.1,0.2,8.9,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T00:00,Coimbatore,11.0168,76.9558,431.0,22.4,93,21.2,0.1,10.4,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T01:00,Coimbatore,11.0168,76.9558,431.0,22.3,94,21.2,0.1,10.4,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T02:00,Coimbatore,11.0168,76.9558,431.0,22.0,95,21.2,0.1,10.5,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T03:00,Coimbatore,11.0168,76.9558,431.0,22.0,95,21.1,0.1,10.0,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T04:00,Coimbatore,11.0168,76.9558,431.0,22.0,96,21.3,0.0,9.6,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T05:00,Coimbatore,11.0168,76.9558,431.0,21.8,97,21.2,0.0,7.7,0.0,0.368,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T06:00,Coimbatore,11.0168,76.9558,431.0,22.2,95,21.3,0.0,7.1,0.0,0.367,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T07:00,Coimbatore,11.0168,76.9558,431.0,22.5,94,21.4,0.0,7.8,25.0,0.366,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T08:00,Coimbatore,11.0168,76.9558,431.0,23.5,87,21.3,0.1,8.4,155.0,0.366,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T09:00,Coimbatore,11.0168,76.9558,431.0,24.6,82,21.2,0.1,8.9,305.0,0.366,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T10:00,Coimbatore,11.0168,76.9558,431.0,25.4,82,22.2,0.2,9.2,438.0,0.365,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T11:00,Coimbatore,11.0168,76.9558,431.0,26.0,82,22.8,0.2,10.2,525.0,0.365,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T12:00,Coimbatore,11.0168,76.9558,431.0,27.0,78,22.8,0.1,9.5,650.0,0.363,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T13:00,Coimbatore,11.0168,76.9558,431.0,27.7,73,22.4,0.3,6.6,607.0,0.363,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T14:00,Coimbatore,11.0168,76.9558,431.0,27.1,74,22.0,2.0,5.8,422.0,0.383,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T15:00,Coimbatore,11.0168,76.9558,431.0,25.9,79,21.9,3.0,7.2,329.0,0.417,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T16:00,Coimbatore,11.0168,76.9558,431.0,25.4,78,21.4,2.0,1.1,303.0,0.415,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T17:00,Coimbatore,11.0168,76.9558,431.0,25.8,77,21.4,0.1,8.2,99.0,0.371,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T18:00,Coimbatore,11.0168,76.9558,431.0,24.7,80,21.0,0.4,9.7,17.0,0.373,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T19:00,Coimbatore,11.0168,76.9558,431.0,23.9,86,21.5,0.1,9.0,0.0,0.372,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T20:00,Coimbatore,11.0168,76.9558,431.0,23.4,90,21.6,0.2,8.1,0.0,0.373,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T21:00,Coimbatore,11.0168,76.9558,431.0,22.9,92,21.5,0.1,8.7,0.0,0.372,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T22:00,Coimbatore,11.0168,76.9558,431.0,22.7,93,21.5,0.0,10.1,0.0,0.371,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-08T23:00,Coimbatore,11.0168,76.9558,431.0,22.3,95,21.4,0.1,10.2,0.0,0.37,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T00:00,Coimbatore,11.0168,76.9558,431.0,22.2,93,21.1,0.8,9.4,0.0,0.379,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T01:00,Coimbatore,11.0168,76.9558,431.0,22.3,94,21.2,1.1,9.7,0.0,0.391,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T02:00,Coimbatore,11.0168,76.9558,431.0,22.2,94,21.2,0.1,10.1,0.0,0.388,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T03:00,Coimbatore,11.0168,76.9558,431.0,21.9,96,21.2,0.0,10.2,0.0,0.385,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T04:00,Coimbatore,11.0168,76.9558,431.0,21.8,96,21.2,0.0,9.5,0.0,0.383,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T05:00,Coimbatore,11.0168,76.9558,431.0,21.6,96,20.9,0.0,10.6,0.0,0.384,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T06:00,Coimbatore,11.0168,76.9558,431.0,21.7,96,20.9,0.0,9.1,0.0,0.383,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T07:00,Coimbatore,11.0168,76.9558,431.0,22.2,93,21.0,0.0,10.7,24.0,0.381,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T08:00,Coimbatore,11.0168,76.9558,431.0,23.2,87,20.9,0.0,12.7,152.0,0.379,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T09:00,Coimbatore,11.0168,76.9558,431.0,24.3,81,20.8,0.0,12.8,279.0,0.378,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T10:00,Coimbatore,11.0168,76.9558,431.0,25.3,75,20.7,0.0,12.5,329.0,0.375,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T11:00,Coimbatore,11.0168,76.9558,431.0,25.9,74,20.9,0.0,12.9,348.0,0.373,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T12:00,Coimbatore,11.0168,76.9558,431.0,26.4,73,21.1,0.3,11.9,402.0,0.373,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
2021-01-09T13:00,Coimbatore,11.0168,76.9558,431.0,26.8,72,21.3,0.3,10.7,456.0,0.373,UNAVAILABLE_IN_MET_REANALYSIS,UNAVAILABLE_IN_MET_REANALYSIS,ECMWF_ERA5_REANALYSIS_OPEN_METEO
